,year,month,day,week,home,away,stadium,weather,temp,spec,date
2231,2018,9,22,토,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,27.4℃,18461,2018-09-22
2232,2018,9,22,토,키움,SSG,서울고척스카이돔,비,25.5℃,5426,2018-09-22
2233,2018,9,22,토,한화,KIA,대전 한화생명 이글스파크,구름조금,26.1℃,13000,2018-09-22
2234,2018,9,21,금,LG,두산,서울 잠실 야구장,비,21.9℃,17031,2018-09-21
2235,2018,9,21,금,SSG,한화,인천SSG 랜더스필드,비,21.8℃,17156,2018-09-21
2236,2018,9,21,금,KIA,NC,광주-기아 챔피언스 필드,비,22.2℃,10114,2018-09-21
2237,2018,9,21,금,키움,삼성,서울고척스카이돔,비,21.9℃,3013,2018-09-21
2238,2018,9,20,목,키움,삼성,서울고척스카이돔,비,20.1℃,2793,2018-09-20
2239,2018,9,20,목,KIA,NC,광주-기아 챔피언스 필드,비,23.3℃,8293,2018-09-20
2240,2018,9,20,목,롯데,KT,부산 사직 야구장,비,21.6℃,3709,2018-09-20
2241,2018,9,20,목,SSG,한화,인천SSG 랜더스필드,비,20℃,12160,2018-09-20
2242,2018,9,20,목,LG,두산,서울 잠실 야구장,비,20.1℃,12019,2018-09-20
2243,2018,9,19,수,NC,한화,마산,흐림,25.6℃,4556,2018-09-19
2244,2018,9,19,수,LG,롯데,서울 잠실 야구장,비,26.6℃,10126,2018-09-19
2245,2018,9,19,수,삼성,KIA,대구 삼성 라이온즈 파크,비,26.2℃,9067,2018-09-19
2246,2018,9,19,수,KT,SSG,수원케이티위즈파크,비,26.9℃,3910,2018-09-19
2247,2018,9,19,수,키움,두산,서울고척스카이돔,비,26.6℃,4470,2018-09-19
2248,2018,9,18,화,NC,한화,마산,구름조금,30.2℃,4434,2018-09-18
2249,2018,9,18,화,LG,롯데,서울 잠실 야구장,흐림,26.5℃,11101,2018-09-18
2250,2018,9,18,화,삼성,KIA,대구 삼성 라이온즈 파크,구름조금,29.2℃,5733,2018-09-18
2251,2018,9,18,화,KT,SSG,수원케이티위즈파크,구름많음,26.9℃,4050,2018-09-18
2252,2018,9,18,화,키움,두산,서울고척스카이돔,흐림,26.5℃,4743,2018-09-18
2253,2018,9,16,일,한화,LG,대전 한화생명 이글스파크,흐림,25.5℃,12012,2018-09-16
2254,2018,9,16,일,KIA,SSG,광주-기아 챔피언스 필드,흐림,27.8℃,8306,2018-09-16
2255,2018,9,16,일,KT,삼성,수원케이티위즈파크,비,25.4℃,12100,2018-09-16
2256,2018,9,16,일,롯데,키움,부산 사직 야구장,구름조금,28.1℃,9061,2018-09-16
2257,2018,9,16,일,두산,NC,서울 잠실 야구장,비,23.9℃,13214,2018-09-16
2258,2018,9,15,토,두산,NC,서울 잠실 야구장,비,26℃,16558,2018-09-15
2259,2018,9,15,토,롯데,키움,부산 사직 야구장,비,25.1℃,25000,2018-09-15
2260,2018,9,15,토,KT,삼성,수원케이티위즈파크,비,23.6℃,11724,2018-09-15
2261,2018,9,15,토,KIA,SSG,광주-기아 챔피언스 필드,비,27.3℃,11480,2018-09-15
2262,2018,9,15,토,한화,LG,대전 한화생명 이글스파크,비,24.2℃,12715,2018-09-15
2263,2018,9,14,금,NC,키움,마산,비,22.6℃,3107,2018-09-14
2264,2018,9,14,금,두산,KT,서울 잠실 야구장,비,26.8℃,10124,2018-09-14
2265,2018,9,14,금,롯데,KIA,부산 사직 야구장,비,23℃,5231,2018-09-14
2266,2018,9,14,금,삼성,LG,대구 삼성 라이온즈 파크,비,23.3℃,5528,2018-09-14
2267,2018,9,14,금,한화,SSG,청주야구장,비,25.1℃,8381,2018-09-14
2268,2018,9,13,목,한화,SSG,청주야구장,흐림,24.8℃,9454,2018-09-13
2269,2018,9,13,목,삼성,LG,대구 삼성 라이온즈 파크,비,23.9℃,8104,2018-09-13
2270,2018,9,13,목,두산,KT,서울 잠실 야구장,흐림,28.3℃,9214,2018-09-13
2271,2018,9,12,수,NC,KIA,마산,흐림,28.2℃,4086,2018-09-12
2272,2018,9,12,수,LG,키움,서울 잠실 야구장,구름조금,28.2℃,8463,2018-09-12
2273,2018,9,12,수,SSG,KT,인천SSG 랜더스필드,구름조금,27.3℃,4254,2018-09-12
2274,2018,9,12,수,롯데,두산,부산 사직 야구장,구름많음,28.1℃,7021,2018-09-12
2275,2018,9,12,수,삼성,한화,대구 삼성 라이온즈 파크,구름많음,25.6℃,8679,2018-09-12
2276,2018,9,11,화,NC,KIA,마산,구름많음,24.6℃,4077,2018-09-11
2277,2018,9,11,화,LG,키움,서울 잠실 야구장,구름많음,26.1℃,8386,2018-09-11
2278,2018,9,11,화,SSG,KT,인천SSG 랜더스필드,구름많음,25.7℃,4993,2018-09-11
2279,2018,9,11,화,롯데,두산,부산 사직 야구장,구름많음,25.8℃,8990,2018-09-11
2280,2018,9,11,화,삼성,한화,대구 삼성 라이온즈 파크,구름많음,23.8℃,6141,2018-09-11
2281,2018,9,9,일,키움,KT,서울고척스카이돔,맑음,28.9℃,2473,2018-09-09
2282,2018,9,9,일,KIA,삼성,광주-기아 챔피언스 필드,맑음,27.7℃,11352,2018-09-09
2283,2018,9,9,일,SSG,두산,인천SSG 랜더스필드,맑음,25.7℃,20498,2018-09-09
2284,2018,9,9,일,LG,한화,서울 잠실 야구장,맑음,28.9℃,19286,2018-09-09
2285,2018,9,9,일,NC,롯데,마산,맑음,27.9℃,8091,2018-09-09
2286,2018,9,8,토,NC,롯데,마산,흐림,24℃,8637,2018-09-08
2287,2018,9,8,토,LG,한화,서울 잠실 야구장,맑음,27.7℃,22908,2018-09-08
2288,2018,9,8,토,SSG,두산,인천SSG 랜더스필드,맑음,25.8℃,24084,2018-09-08
2289,2018,9,8,토,KIA,삼성,광주-기아 챔피언스 필드,구름조금,25.2℃,13796,2018-09-08
2290,2018,9,8,토,키움,KT,서울고척스카이돔,맑음,27.7℃,3093,2018-09-08
2291,2018,9,7,금,롯데,SSG,울산문수야구장,비,24.6℃,4240,2018-09-07
2292,2018,9,7,금,KIA,키움,광주-기아 챔피언스 필드,비,23.8℃,6771,2018-09-07
2293,2018,9,7,금,KT,한화,수원케이티위즈파크,비,25.4℃,9936,2018-09-07
2294,2018,9,7,금,삼성,두산,대구 삼성 라이온즈 파크,비,27.4℃,11078,2018-09-07
2295,2018,9,7,금,LG,NC,서울 잠실 야구장,비,25.5℃,7917,2018-09-07
2296,2018,9,6,목,LG,NC,서울 잠실 야구장,비,28.2℃,6944,2018-09-06
2297,2018,9,6,목,삼성,두산,대구 삼성 라이온즈 파크,흐림,27.1℃,6517,2018-09-06
2298,2018,9,6,목,KT,한화,수원케이티위즈파크,비,28.8℃,7268,2018-09-06
2299,2018,9,6,목,KIA,키움,광주-기아 챔피언스 필드,비,26.5℃,6397,2018-09-06
2300,2018,9,6,목,롯데,SSG,울산문수야구장,흐림,27.9℃,4668,2018-09-06
2301,2018,9,5,수,NC,삼성,마산,구름조금,30.4℃,5132,2018-09-05
2302,2018,9,5,수,두산,KIA,서울 잠실 야구장,맑음,28.5℃,17191,2018-09-05
2303,2018,9,5,수,SSG,키움,인천SSG 랜더스필드,맑음,27℃,5241,2018-09-05
2304,2018,9,5,수,KT,LG,수원케이티위즈파크,맑음,29℃,4251,2018-09-05
2305,2018,9,5,수,한화,롯데,대전 한화생명 이글스파크,맑음,28.6℃,7911,2018-09-05
2306,2018,9,4,화,한화,롯데,대전 한화생명 이글스파크,비,28.2℃,7285,2018-09-04
2307,2018,9,4,화,KT,LG,수원케이티위즈파크,구름조금,29.3℃,4287,2018-09-04
2308,2018,9,4,화,SSG,키움,인천SSG 랜더스필드,구름조금,27.2℃,5002,2018-09-04
2309,2018,9,4,화,두산,KIA,서울 잠실 야구장,구름조금,27.8℃,14603,2018-09-04
2310,2018,9,4,화,NC,삼성,마산,비,31.6℃,4258,2018-09-04
2311,2018,8,16,목,두산,키움,서울 잠실 야구장,구름조금,35.6℃,9168,2018-08-16
2312,2018,8,16,목,SSG,LG,인천SSG 랜더스필드,구름조금,35℃,8388,2018-08-16
2313,2018,8,16,목,롯데,KIA,부산 사직 야구장,비,28.1℃,10800,2018-08-16
2314,2018,8,16,목,삼성,한화,대구 삼성 라이온즈 파크,비,31.9℃,6809,2018-08-16
2315,2018,8,16,목,KT,NC,수원케이티위즈파크,구름조금,35.9℃,3359,2018-08-16
2316,2018,8,15,수,두산,SSG,서울 잠실 야구장,비,38℃,12244,2018-08-15
2317,2018,8,15,수,삼성,키움,대구 삼성 라이온즈 파크,비,34.9℃,12048,2018-08-15
2318,2018,8,15,수,KT,NC,수원케이티위즈파크,구름조금,39.2℃,6752,2018-08-15
2319,2018,8,15,수,KIA,LG,광주-기아 챔피언스 필드,구름많음,38.5℃,11520,2018-08-15
2320,2018,8,14,화,KIA,LG,광주-기아 챔피언스 필드,구름조금,37.7℃,10131,2018-08-14
2321,2018,8,14,화,KT,NC,수원케이티위즈파크,구름많음,37.1℃,4364,2018-08-14
2322,2018,8,14,화,삼성,키움,대구 삼성 라이온즈 파크,구름조금,36.8℃,11146,2018-08-14
2323,2018,8,14,화,롯데,한화,부산 사직 야구장,구름조금,33.7℃,16346,2018-08-14
2324,2018,8,14,화,두산,SSG,서울 잠실 야구장,구름많음,37.2℃,11132,2018-08-14
2325,2018,8,12,일,두산,롯데,서울 잠실 야구장,비,35.3℃,14175,2018-08-12
2326,2018,8,12,일,SSG,KIA,인천SSG 랜더스필드,구름많음,33.9℃,18378,2018-08-12
2327,2018,8,12,일,삼성,NC,대구 삼성 라이온즈 파크,비,32℃,12603,2018-08-12
2328,2018,8,12,일,키움,LG,서울고척스카이돔,비,35.3℃,9279,2018-08-12
2329,2018,8,12,일,한화,KT,대전 한화생명 이글스파크,비,35.3℃,9827,2018-08-12
2330,2018,8,11,토,두산,롯데,서울 잠실 야구장,구름조금,36℃,18426,2018-08-11
2331,2018,8,11,토,SSG,KIA,인천SSG 랜더스필드,구름조금,34.2℃,24379,2018-08-11
2332,2018,8,11,토,삼성,NC,대구 삼성 라이온즈 파크,구름많음,29.5℃,18533,2018-08-11
2333,2018,8,11,토,키움,LG,서울고척스카이돔,구름조금,36℃,12771,2018-08-11
2334,2018,8,11,토,한화,KT,대전 한화생명 이글스파크,구름조금,34.7℃,11528,2018-08-11
2335,2018,8,10,금,한화,키움,청주야구장,구름많음,35.6℃,9813,2018-08-10
2336,2018,8,10,금,KT,두산,수원케이티위즈파크,구름조금,37℃,8117,2018-08-10
2337,2018,8,10,금,LG,삼성,서울 잠실 야구장,구름조금,36.8℃,12706,2018-08-10
2338,2018,8,10,금,NC,SSG,마산,흐림,33.3℃,5867,2018-08-10
2339,2018,8,9,목,NC,SSG,마산,비,36.4℃,4315,2018-08-09
2340,2018,8,9,목,LG,삼성,서울 잠실 야구장,비,32.5℃,10007,2018-08-09
2341,2018,8,9,목,KT,두산,수원케이티위즈파크,구름조금,34.1℃,6566,2018-08-09
2342,2018,8,9,목,KIA,롯데,광주-기아 챔피언스 필드,구름조금,36.3℃,6026,2018-08-09
2343,2018,8,9,목,한화,키움,청주야구장,구름많음,34.4℃,9485,2018-08-09
2344,2018,8,8,수,롯데,LG,울산문수야구장,구름조금,31.3℃,12038,2018-08-08
2345,2018,8,8,수,키움,KIA,서울고척스카이돔,구름조금,35.3℃,10312,2018-08-08
2346,2018,8,8,수,SSG,삼성,인천SSG 랜더스필드,구름조금,33.3℃,7160,2018-08-08
2347,2018,8,8,수,두산,한화,서울 잠실 야구장,구름조금,35.3℃,14047,2018-08-08
2348,2018,8,8,수,NC,KT,마산,구름조금,37.1℃,4382,2018-08-08
2349,2018,8,7,화,NC,KT,마산,비,34.4℃,4936,2018-08-07
2350,2018,8,7,화,두산,한화,서울 잠실 야구장,구름조금,35.9℃,13184,2018-08-07
2351,2018,8,7,화,SSG,삼성,인천SSG 랜더스필드,구름조금,33.4℃,7135,2018-08-07
2352,2018,8,7,화,키움,KIA,서울고척스카이돔,구름조금,35.9℃,10520,2018-08-07
2353,2018,8,7,화,롯데,LG,울산문수야구장,구름조금,29.9℃,6036,2018-08-07
2354,2018,8,5,일,LG,SSG,서울 잠실 야구장,비,33.9℃,8689,2018-08-05
2355,2018,8,5,일,롯데,삼성,부산 사직 야구장,맑음,36.4℃,10813,2018-08-05
2356,2018,8,5,일,KT,키움,수원케이티위즈파크,구름많음,34.3℃,5249,2018-08-05
2357,2018,8,5,일,KIA,두산,광주-기아 챔피언스 필드,구름조금,35.9℃,8281,2018-08-05
2358,2018,8,5,일,한화,NC,대전 한화생명 이글스파크,구름조금,35℃,8618,2018-08-05
2359,2018,8,4,토,한화,NC,대전 한화생명 이글스파크,구름조금,35.7℃,12154,2018-08-04
2360,2018,8,4,토,KIA,두산,광주-기아 챔피언스 필드,구름조금,36.6℃,12219,2018-08-04
2361,2018,8,4,토,KT,키움,수원케이티위즈파크,맑음,35℃,7073,2018-08-04
2362,2018,8,4,토,롯데,삼성,부산 사직 야구장,맑음,33.8℃,21694,2018-08-04
2363,2018,8,4,토,LG,SSG,서울 잠실 야구장,구름조금,34.9℃,12070,2018-08-04
2364,2018,8,2,목,두산,LG,서울 잠실 야구장,구름조금,37.9℃,13304,2018-08-02
2365,2018,8,2,목,SSG,키움,인천SSG 랜더스필드,구름조금,35.2℃,6948,2018-08-02
2366,2018,8,2,목,삼성,NC,대구 삼성 라이온즈 파크,맑음,37.2℃,9486,2018-08-02
2367,2018,8,2,목,KIA,롯데,광주-기아 챔피언스 필드,맑음,38.3℃,8398,2018-08-02
2368,2018,8,2,목,한화,KT,대전 한화생명 이글스파크,맑음,38.6℃,8425,2018-08-02
2369,2018,8,1,수,두산,LG,서울 잠실 야구장,맑음,39.6℃,12145,2018-08-01
2370,2018,8,1,수,SSG,키움,인천SSG 랜더스필드,맑음,35.9℃,5976,2018-08-01
2371,2018,8,1,수,삼성,NC,대구 삼성 라이온즈 파크,맑음,37.5℃,8519,2018-08-01
2372,2018,8,1,수,KIA,롯데,광주-기아 챔피언스 필드,맑음,37.8℃,7018,2018-08-01
2373,2018,8,1,수,한화,KT,대전 한화생명 이글스파크,맑음,38.9℃,7896,2018-08-01
2374,2018,7,31,화,한화,KT,대전 한화생명 이글스파크,맑음,37.2℃,8013,2018-07-31
2375,2018,7,31,화,KIA,롯데,광주-기아 챔피언스 필드,구름조금,37℃,8508,2018-07-31
2376,2018,7,31,화,삼성,NC,대구 삼성 라이온즈 파크,맑음,34.3℃,9057,2018-07-31
2377,2018,7,31,화,SSG,키움,인천SSG 랜더스필드,맑음,35.2℃,6049,2018-07-31
2378,2018,7,31,화,두산,LG,서울 잠실 야구장,구름조금,38.3℃,13107,2018-07-31
2379,2018,7,29,일,NC,SSG,마산,맑음,36℃,4263,2018-07-29
2380,2018,7,29,일,두산,한화,서울 잠실 야구장,맑음,36.7℃,21084,2018-07-29
2381,2018,7,29,일,삼성,KIA,대구 삼성 라이온즈 파크,구름조금,36.9℃,10631,2018-07-29
2382,2018,7,29,일,KT,LG,수원케이티위즈파크,맑음,35.9℃,9079,2018-07-29
2383,2018,7,29,일,키움,롯데,서울고척스카이돔,맑음,36.7℃,7354,2018-07-29
2384,2018,7,28,토,NC,SSG,마산,맑음,36.8℃,6103,2018-07-28
2385,2018,7,28,토,두산,한화,서울 잠실 야구장,비,35.2℃,22202,2018-07-28
2386,2018,7,28,토,삼성,KIA,대구 삼성 라이온즈 파크,비,33.9℃,14121,2018-07-28
2387,2018,7,28,토,KT,LG,수원케이티위즈파크,비,34.9℃,13230,2018-07-28
2388,2018,7,28,토,키움,롯데,서울고척스카이돔,비,35.2℃,9386,2018-07-28
2389,2018,7,27,금,키움,롯데,서울고척스카이돔,맑음,35.4℃,4148,2018-07-27
2390,2018,7,27,금,KT,LG,수원케이티위즈파크,구름조금,35.7℃,7188,2018-07-27
2391,2018,7,27,금,삼성,KIA,대구 삼성 라이온즈 파크,비,39.2℃,5293,2018-07-27
2392,2018,7,27,금,두산,한화,서울 잠실 야구장,맑음,35.4℃,19023,2018-07-27
2393,2018,7,27,금,NC,SSG,마산,맑음,39.1℃,4187,2018-07-27
2394,2018,7,26,목,LG,삼성,서울 잠실 야구장,구름많음,33.7℃,9415,2018-07-26
2395,2018,7,26,목,SSG,두산,인천SSG 랜더스필드,구름조금,31.4℃,13499,2018-07-26
2396,2018,7,26,목,롯데,NC,부산 사직 야구장,맑음,34℃,7177,2018-07-26
2397,2018,7,26,목,키움,KT,서울고척스카이돔,구름많음,33.7℃,1637,2018-07-26
2398,2018,7,26,목,한화,KIA,대전 한화생명 이글스파크,구름조금,35.5℃,9397,2018-07-26
2399,2018,7,25,수,한화,KIA,대전 한화생명 이글스파크,구름조금,34.4℃,9281,2018-07-25
2400,2018,7,25,수,키움,KT,서울고척스카이돔,구름많음,34.1℃,1600,2018-07-25
2401,2018,7,25,수,롯데,NC,부산 사직 야구장,맑음,33.1℃,7318,2018-07-25
2402,2018,7,25,수,SSG,두산,인천SSG 랜더스필드,구름조금,31.3℃,13068,2018-07-25
2403,2018,7,25,수,LG,삼성,서울 잠실 야구장,구름많음,34.1℃,8849,2018-07-25
2404,2018,7,24,화,LG,삼성,서울 잠실 야구장,구름조금,36.8℃,9393,2018-07-24
2405,2018,7,24,화,SSG,두산,인천SSG 랜더스필드,맑음,33.8℃,15433,2018-07-24
2406,2018,7,24,화,롯데,NC,부산 사직 야구장,맑음,32.6℃,7559,2018-07-24
2407,2018,7,24,화,키움,KT,서울고척스카이돔,구름조금,36.8℃,1515,2018-07-24
2408,2018,7,24,화,한화,KIA,대전 한화생명 이글스파크,구름조금,36.3℃,9604,2018-07-24
2409,2018,7,22,일,NC,키움,마산,맑음,35.7℃,4381,2018-07-22
2410,2018,7,22,일,LG,두산,서울 잠실 야구장,구름조금,38℃,18463,2018-07-22
2411,2018,7,22,일,롯데,SSG,부산 사직 야구장,구름조금,33.2℃,7609,2018-07-22
2412,2018,7,22,일,삼성,한화,대구 삼성 라이온즈 파크,구름많음,35.8℃,8146,2018-07-22
2413,2018,7,22,일,KIA,KT,광주-기아 챔피언스 필드,구름많음,34.3℃,8018,2018-07-22
2414,2018,7,21,토,KIA,KT,광주-기아 챔피언스 필드,맑음,35.2℃,13177,2018-07-21
2415,2018,7,21,토,삼성,한화,대구 삼성 라이온즈 파크,맑음,36.8℃,12101,2018-07-21
2416,2018,7,21,토,롯데,SSG,부산 사직 야구장,맑음,32.6℃,15371,2018-07-21
2417,2018,7,21,토,LG,두산,서울 잠실 야구장,맑음,36.9℃,22550,2018-07-21
2418,2018,7,21,토,NC,키움,마산,맑음,37℃,7048,2018-07-21
2419,2018,7,20,금,NC,키움,마산,맑음,38.7℃,4577,2018-07-20
2420,2018,7,20,금,LG,두산,서울 잠실 야구장,맑음,34.7℃,19800,2018-07-20
2421,2018,7,20,금,롯데,SSG,부산 사직 야구장,맑음,33.7℃,9293,2018-07-20
2422,2018,7,20,금,삼성,한화,대구 삼성 라이온즈 파크,맑음,38.5℃,10101,2018-07-20
2423,2018,7,20,금,KIA,KT,광주-기아 챔피언스 필드,맑음,37.3℃,9487,2018-07-20
2424,2018,7,19,목,키움,LG,서울고척스카이돔,맑음,34.1℃,6475,2018-07-19
2425,2018,7,19,목,KIA,삼성,광주-기아 챔피언스 필드,구름조금,35.5℃,8834,2018-07-19
2426,2018,7,19,목,KT,한화,수원케이티위즈파크,맑음,33.4℃,9918,2018-07-19
2427,2018,7,19,목,SSG,NC,인천SSG 랜더스필드,맑음,30.8℃,6702,2018-07-19
2428,2018,7,19,목,두산,롯데,서울 잠실 야구장,맑음,34.1℃,12265,2018-07-19
2429,2018,7,18,수,두산,롯데,서울 잠실 야구장,맑음,33.2℃,11707,2018-07-18
2430,2018,7,18,수,SSG,NC,인천SSG 랜더스필드,맑음,30.2℃,6563,2018-07-18
2431,2018,7,18,수,KT,한화,수원케이티위즈파크,맑음,33.4℃,9599,2018-07-18
2432,2018,7,18,수,KIA,삼성,광주-기아 챔피언스 필드,구름조금,34.5℃,7058,2018-07-18
2433,2018,7,18,수,키움,LG,서울고척스카이돔,맑음,33.2℃,5670,2018-07-18
2434,2018,7,17,화,두산,롯데,서울 잠실 야구장,맑음,32.1℃,12122,2018-07-17
2435,2018,7,17,화,SSG,NC,인천SSG 랜더스필드,맑음,29.4℃,5195,2018-07-17
2436,2018,7,17,화,KT,한화,수원케이티위즈파크,맑음,32.4℃,9729,2018-07-17
2437,2018,7,17,화,KIA,삼성,광주-기아 챔피언스 필드,맑음,35.3℃,6685,2018-07-17
2438,2018,7,17,화,키움,LG,서울고척스카이돔,맑음,32.1℃,5688,2018-07-17
2439,2018,7,12,목,삼성,롯데,포항야구장,구름많음,33.7℃,8472,2018-07-12
2440,2018,7,12,목,한화,키움,대전 한화생명 이글스파크,구름많음,32.9℃,10741,2018-07-12
2441,2018,7,12,목,KT,두산,수원케이티위즈파크,구름많음,31.1℃,6306,2018-07-12
2442,2018,7,12,목,LG,SSG,서울 잠실 야구장,비,28.2℃,9947,2018-07-12
2443,2018,7,12,목,NC,KIA,마산,맑음,33.8℃,4761,2018-07-12
2444,2018,7,11,수,NC,KIA,마산,맑음,33.2℃,5631,2018-07-11
2445,2018,7,11,수,LG,SSG,서울 잠실 야구장,비,29.5℃,9417,2018-07-11
2446,2018,7,11,수,KT,두산,수원케이티위즈파크,비,30.9℃,6249,2018-07-11
2447,2018,7,11,수,한화,키움,대전 한화생명 이글스파크,비,32.9℃,10007,2018-07-11
2448,2018,7,11,수,삼성,롯데,포항야구장,구름많음,33.1℃,8920,2018-07-11
2449,2018,7,10,화,삼성,롯데,포항야구장,흐림,29.9℃,8245,2018-07-10
2450,2018,7,10,화,한화,키움,대전 한화생명 이글스파크,흐림,31.6℃,9776,2018-07-10
2451,2018,7,10,화,KT,두산,수원케이티위즈파크,비,27.9℃,5030,2018-07-10
2452,2018,7,10,화,LG,SSG,서울 잠실 야구장,비,26.5℃,8445,2018-07-10
2453,2018,7,10,화,NC,KIA,마산,맑음,29.7℃,5089,2018-07-10
2454,2018,7,8,일,두산,삼성,서울 잠실 야구장,구름많음,28.1℃,17144,2018-07-08
2455,2018,7,8,일,SSG,한화,인천SSG 랜더스필드,구름많음,27.3℃,23044,2018-07-08
2456,2018,7,8,일,롯데,KT,부산 사직 야구장,흐림,23.4℃,11528,2018-07-08
2457,2018,7,8,일,KIA,LG,광주-기아 챔피언스 필드,흐림,27.4℃,15038,2018-07-08
